address,name_ru,avg_rating,rubrics,lat,lon,geocode_status
"Москва, Кронштадтский бульвар, 7",Цифролайн,5.0,Ремонт телефонов,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7",Why табак,5.0,Магазин табака и курительных принадлежностей;Табачная продукция оптом;Вейп-шоп,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7",Profi Credit,5.0,Микрофинансовая организация,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7",Pinx,5.0,Ногтевая студия;Салон красоты;Косметология,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7",Pedant.ru,5.0,Ремонт телефонов;Компьютерный ремонт и услуги;Товары для мобильных телефонов,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7",Копирка,3.0,Копировальный центр;Печати и штампы;Полиграфические услуги;Типография;Фотоуслуги,55.8407602,37.4871768,success
"Москва, Кронштадтский бульвар, 7, стр. 3",Книт Исм,1.0,Швейное оборудование;Оборудование для лёгкой промышленности;Швейные и вязальные машины,,,not_found
"Москва, Кронштадтский бульвар, 7, стр. 3",Cartrige.ru,3.0,Расходные материалы для оргтехники;Ремонт оргтехники,,,not_found
"Москва, Кронштадтский бульвар, 7А",CDEK,5.0,Курьерские услуги;Грузовые авиаперевозки;Автомобильные грузоперевозки,55.8424991,37.4866584,success
"Москва, Кронштадтский бульвар, 7А",Eva_studioo,5.0,Косметология,55.8424991,37.4866584,success
"Москва, Кронштадтский бульвар, 7А",АВАНТ-эксперт,5.0,"Автоэкспертиза, оценка автомобилей;Оценочная компания;Юридические услуги",55.8424991,37.4866584,success
"Москва, Кронштадтский бульвар, 7А",Техника,5.0,Автошкола,55.8424991,37.4866584,success
"Москва, Кронштадтский бульвар, 7А, стр. 2",Pahomovanogtishop.ru,5.0,Оборудование и материалы для салонов красоты,,,not_found
"Москва, Кронштадтский бульвар, 7А, стр. 2",Купи для Дома,5.0,Корпусная мебель,,,not_found
"Москва, Кронштадтский бульвар, 7А, стр. 2",Юрведо,5.0,Юридические услуги;Адвокаты,,,not_found
"Москва, Кронштадтский бульвар, 9с3",MebHome.ru,5.0,Магазин мебели,55.8408643,37.4913421,success
"Москва, Кропоткинский переулок, 25с2","ФГБУ Нмиц психиатрии и наркологии имени В. П. Сербского, консультативно-диагностическое отделение",5.0,Поликлиника для взрослых;Детская поликлиника,55.7410586,37.5868682,success
"Москва, Кропоткинский переулок, 7с1",Intermark Relocation,5.0,Миграционные услуги;Агентство недвижимости;Переезды,55.73783,37.5931509,success
"Москва, Кропоткинский переулок, 7с2-4",Аченти,5.0,Ресторан;Пиццерия;Банкетный зал,55.7376343,37.5930942,success
"Москва, Кропоткинский переулок, 9-11",Mood Makers,5.0,Ногтевая студия;Салон красоты;Салон бровей и ресниц,55.7382748,37.5922972,success
"Москва, Кропоткинский переулок, 9-11",Xsize,5.0,Салон красоты;Массажный салон;Косметология,55.7382748,37.5922972,success
"Москва, Крутицкая набережная, 1",Интер,1.0,Мебельная фабрика;Шкафы-купе;Корпусная мебель,55.7282678,37.6569079,success
"Москва, Крутицкая набережная, 19",Nova,5.0,Автомойка;Детейлинг;Заправка автокондиционеров,55.7207321,37.6591073,success
"Москва, Крутицкая улица, 13",Крутицкое патриаршее подворье,5.0,Православный храм;Монастырь,55.7283934,37.6589483,success
"Москва, Крутицкая улица, 17, стр. 3",Крутицкое подворье,5.0,Музей,,,not_found
"Москва, Крутицкая улица, 17, стр. 6",Крутицкий казённый приказ,5.0,Достопримечательность,,,not_found
"Москва, Крутицкая улица, 17с1",Крутицкое патриаршее подворье,5.0,Православный храм,55.728109,37.6591094,success
"Москва, Крутицкая улица, 17с3",Музей Ратной Истории г. Москвы,5.0,Музей;Выставочный центр,55.7277153,37.6581911,success
"Москва, Крутицкая улица, 9с1",The Территория,4.5,Продажа и аренда коммерческой недвижимости;Танцплощадка,55.7287926,37.6589046,success
"Москва, Крутицкая улица, 9с1",Школа лезгинки Тагира Исламова,5.0,Школа танцев,55.7287926,37.6589046,success
"Москва, Крылатская улица, 1",Лата Трэк,4.888888888888889,Спортивный комплекс;Теннисный корт,55.7704843,37.3961947,success
"Москва, Крылатская улица, 1, стр. 2",Apple Hill,5.0,Аренда площадок для культурно-массовых мероприятий;Банкетный зал;Место для пикника,,,not_found
"Москва, Крылатская улица, 10",KidsVelo,5.0,"Спортивный комплекс;Спортивный клуб, секция",55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",MySportExpert,5.0,Спортивный комплекс,55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Trübli-bar,5.0,Кафе;Столовая;Кофейня,55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Велотрек Крылатское,3.75,Спортивно-развлекательный центр;Стадион,55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",ВолгаЮнион,5.0,"Веломагазин;Спортивный клуб, секция",55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Жемчужина,4.0,"Спортивный клуб, секция;Теннисный клуб;Сквош-клуб",55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Лаборатория бега Runlab,5.0,Спортивный магазин;Спортивная одежда и обувь;Спортивное питание,55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Сантус,5.0,Пищевые ингредиенты и специи;Продукты питания оптом,55.7630699,37.4320989,success
"Москва, Крылатская улица, 10",Студия коррекции и восстановления Ilovemassage,5.0,Массажный салон;Оздоровительный центр;Спа-салон;Косметология,55.7630699,37.4320989,success
"Москва, Крылатская улица, 12, корп. 4",Вояж Парк,5.0,Гостиница,,,not_found
"Москва, Крылатская улица, 14",Крыло,5.0,Ремонт велосипедов;Веломагазин,55.7664401,37.4312836,success
"Москва, Крылатская улица, 15",The Base Fitness,5.0,"Фитнес-клуб;Школа танцев;Спортивный, тренажёрный зал",55.769722,37.4263453,success
"Москва, Крылатская улица, 15","Adidas, центральный офис",5.0,Офис организации,55.769722,37.4263453,success
"Москва, Крылатская улица, 17, корп. 1-4",Парк Крылатские Холмы,1.0,Управление недвижимостью,,,not_found
"Москва, Крылатская улица, 17, корп. 2",1Романтик,5.0,Информационный интернет-сайт,,,not_found
"Москва, Крылатская улица, 17к2",Крылатские Холмы,5.0,Бизнес-центр;Лесопарк,55.7706384,37.4227215,success
"Москва, Крылатская улица, 18",Сказка,4.052631578947368,Парк аттракционов;Каток;Зимние развлечения,55.7721543,37.435299,success
"Москва, Крылатская улица, 18",Крытый каток,5.0,Каток;Парк аттракционов,55.7721543,37.435299,success
"Москва, Крылатская улица, 18",Парк Айва,5.0,Парк культуры и отдыха;Инфраструктура отдыха,55.7721543,37.435299,success
"Москва, Крылатская улица, 18",Альпака парк,4.666666666666667,Отдых на ферме,55.7721543,37.435299,success
"Москва, Крылатская улица, 18",Coffee Joy,3.6666666666666665,Кафе,55.7721543,37.435299,success
"Москва, Крылатская улица, 18",Базилик,2.0,Кафе,55.7721543,37.435299,success
"Москва, Крылатская улица, 2, корп. 4",IDtuning - тюнинг-ателье,5.0,Студия автотюнинга;Автоаксессуары;Автоателье,,,not_found
"Москва, Крылатская улица, 2, корп. 4",Авто Динамика,5.0,Автосалон;Продажа автомобилей с пробегом,,,not_found
"Москва, Крылатская улица, 2, корп. 4",Партнамбер710,5.0,Моторные масла,,,not_found
"Москва, Крылатская улица, 2, стр. 19",Гребной канал Москва,5.0,"Спортивный, тренажёрный зал;Спортивная база;Аренда площадок для культурно-массовых мероприятий",,,not_found
"Москва, Крылатская улица, 2, стр. 2",Кофемания,5.0,Ресторан,,,not_found
"Москва, Крылатская улица, 21",Стоматологическая поликлиника № 5,3.75,Стоматологическая поликлиника,55.771271,37.4172587,success
"Москва, Крылатская улица, 21","Стоматологическая поликлиника № 5, лечебно-профилактическое отделение № 3",5.0,Стоматологическая поликлиника,55.771271,37.4172587,success
"Москва, Крылатская улица, 23, корп. 2",Детская школа искусств имени И. С. Козловского,5.0,Школа искусств,,,not_found
"Москва, Крылатская улица, 29, стр. 3",Ика-Студия,5.0,Детейлинг;Тонирование автостёкол;Оклейка машин,,,not_found
"Москва, Крылатская улица, 30, стр. 3",На колесах.ру,3.0,"Автосервис, автотехцентр;Магазин автозапчастей и автотоваров;Шины и диски",,,not_found
"Москва, Крылатская улица, 30, стр. 3",Панорамный Банный дом на берегу Москвы-реки,5.0,Аренда площадок для культурно-массовых мероприятий;Организация мероприятий;Баня,,,not_found
"Москва, Крылатская улица, 31, корп. 2",Free Mamas,5.0,Салон красоты;Солярий;Салон бровей и ресниц,,,not_found
"Москва, Крылатская улица, 33, корп. 2",ДиАстом,5.0,Стоматологическая клиника,,,not_found
"Москва, Крылатская улица, 33, корп. 3",Wildberries,1.0,Пункт выдачи,,,not_found
"Москва, Крылатская улица, 33, корп. 3",Дрова и Угли,5.0,Быстрое питание;Кофейня;Кофе с собой,,,not_found
"Москва, Крылатская улица, 33, корп. 3",Планета здоровья,4.0,Аптека,,,not_found
"Москва, Крылатская улица, 33, корп. 3",Семави,5.0,"Кафе;Бар, паб;Ресторан",,,not_found
"Москва, Крылатская улица, 33, корп. 3",Хмель&Солод,3.0,"Магазин пива;Бар, паб;Спортбар",,,not_found
"Москва, Крылатская улица, 33к3",Магазин овощей и фруктов,4.0,Магазин овощей и фруктов;Магазин рыбы и морепродуктов,55.7698045,37.4074815,success
"Москва, Крылатская улица, 35",Мембранные кровли Softroofs,5.0,Кровельные работы;Кровля и кровельные материалы,55.7707401,37.4031325,success
"Москва, Крылатская улица, 35, стр. 1А",Автомир – официальный дилер Kia,4.25,"Автосалон;Автосервис, автотехцентр;Продажа автомобилей с пробегом",,,not_found
"Москва, Крылатская улица, 35, стр. 3","Автомир, официальный дилер Nissan",4.6,"Автосалон;Автосервис, автотехцентр;Продажа автомобилей с пробегом",,,not_found
"Москва, Крылатская улица, 35, стр. 3",Фольксваген центр Германика,1.0,"Автосалон;Автосервис, автотехцентр",,,not_found
"Москва, Крылатская улица, 35с2","Автомир, официальный дилер Mitsubishi",5.0,"Автосалон;Автосервис, автотехцентр;Продажа автомобилей с пробегом",55.7711063,37.4038532,success
"Москва, Крылатская улица, 40с74",Чудо-садик,5.0,"Детский сад, ясли;Центр развития ребёнка",55.7719312,37.3919307,success
"Москва, Крылатская улица, 45, корп. 1",Discovery English Preschool,5.0,"Детский сад, ясли;Курсы иностранных языков;Центр развития ребёнка",,,not_found
"Москва, Крылатская улица, 5",Белый клык,4.75,Ветеринарная клиника;Ветеринарная аптека;Ветеринарная лаборатория,55.7543703,37.432243,success
"Москва, Крылатская улица, 5/1",ProRideSchool,5.0,Спортивная школа;Горнолыжный комплекс,55.7545324,37.4329584,success
"Москва, Крылатская улица, 5/1",Аэротруба Летариум,4.5,"Аэротруба;Аэроклуб;Спортивный клуб, секция",55.7545324,37.4329584,success
"Москва, Крылатская улица, 5/1",Школа сноуборда и горных лыж ALLPRO,5.0,"Горнолыжная школа;Спортивный клуб, секция;Спортивная школа",55.7545324,37.4329584,success
"Москва, Крылатская улица, 8",Канэ,5.0,Кафе,55.769429,37.4043884,success
"Москва, Крылатская улица, 8, корп. 1",Школа мотокросса Flower of Life,5.0,Мотошкола;Спортивная школа;Мотодром,,,not_found
"Москва, Крылатская улица, вл1",Школа Крыловых,5.0,Горнолыжный комплекс;Лыжная база;Спортивная школа,55.7545324,37.4329584,success
"Москва, Крылатская улица, вл10",Гриди Байкер,4.0,Мотосалон;Спортивная одежда и обувь;Спортивный магазин,55.7545324,37.4329584,success
"Москва, Крылатская улица, вл2с5",SwimRocket,5.0,"Бассейн;Спортивный клуб, секция;Спортивная школа",55.7545324,37.4329584,success
"Москва, Крылатская улица, вл2с5",Школа плавания Станиславы Комаровой,5.0,"Спортивная школа;Бассейн;Спортивный клуб, секция",55.7545324,37.4329584,success
"Москва, Крымская набережная, 10с5",Yasha,3.0,Кафе,55.7332901,37.6000252,success
"Москва, Крюковская улица, 23",Музей истории Лефортово,5.0,Музей,55.7694104,37.7110466,success
"Москва, Кубанская улица, 10/107",Ozon,5.0,Пункт выдачи,55.683805,37.736846,success
"Москва, Кубанская улица, 18/1",Пятёрочка,5.0,Супермаркет,55.6837259,37.745056,success
"Москва, Кубанская улица, 18/1",Ozon,5.0,Пункт выдачи,55.6837259,37.745056,success
"Москва, Кудринская площадь, 1",Balzi Rossi,5.0,Ресторан;Кафе;Банкетный зал,55.7591554,37.5808773,success
"Москва, Кудринская площадь, 1",Chess Club Moscow,5.0,"Бар, паб;Ресторан;Антикафе",55.7591554,37.5808773,success
"Москва, Кудринская площадь, 1",DM Sport,5.0,Студия пилатеса;Фитнес-клуб;Студия йоги,55.7591554,37.5808773,success
"Москва, Кудринская площадь, 1",Mid,2.0,"Кальян-бар;Бар, паб;Ресторан",55.7591554,37.5808773,success
"Москва, Кудринская площадь, 1",Высотное здание на Кудринской площади,3.0,Достопримечательность,55.7591554,37.5808773,success
"Москва, Кудринская площадь, 1, стр. 1",Магнит,5.0,Магазин продуктов;Магазин хозтоваров и бытовой химии;Супермаркет,,,not_found
"Москва, Кудринская площадь, 1, стр. 1",Перч,5.0,"Ночной клуб;Бар, паб;Караоке-клуб",,,not_found
"Москва, Кудринская площадь, 46/54с1",Кофемания,5.0,Ресторан;Кафе;Кофейня,,,not_found
"Москва, Кудринская площадь, 46/54с2",Музей П.И. Чайковский и Москва,4.2,Музей,,,not_found
"Москва, Кузнечный тупик",Станция Люблино-Сортировочное,5.0,Железнодорожная станция,55.6766429,37.7318326,success
"Москва, Кузьминская улица, 7с1",Церковь Влахернской иконы Божией Матери,5.0,Православный храм,55.6906148,37.7903865,success
"Москва, Кузьминская улица, 8",Музей К.Г. Паустовского,5.0,Музей,55.6890125,37.791239,success
"Москва, Кулаков переулок, 7к1",Потенциал,5.0,Частная школа,55.8049296,37.6405602,success
"Москва, Кулаков переулок, 9А, стр. 1",Pro Aqua,5.0,Системы водоснабжения и канализации;Промышленное оборудование;Трубы и комплектующие,,,not_found
"Москва, Кулаков переулок, 9А, стр. 1",Оконный континент,5.0,Остекление балконов и лоджий;Двери;Окна,,,not_found
"Москва, Кулаков переулок, 9с1",Инвента,3.0,Кассовые аппараты и расходные материалы,55.8047463,37.6437985,success
"Москва, Куликовская улица, 1",Цветоша,1.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.5726968,37.5660861,success
"Москва, Куликовская улица, 12",Техком,5.0,Магазин автозапчастей и автотоваров;Шиномонтаж;Автомойка,55.572322,37.5640913,success
"Москва, Куликовская улица, 12",Индиго-Консалтинг,5.0,Юридические услуги;Бухгалтерские услуги;Регистрация и ликвидация предприятий,55.572322,37.5640913,success
"Москва, Куликовская улица, 12",AutoTornado,5.0,Кузовной ремонт;Детейлинг,55.572322,37.5640913,success
"Москва, Куликовская улица, 12",Mazda_323_bg,5.0,Детейлинг;Кузовной ремонт;Химчистка,55.572322,37.5640913,success
"Москва, Куликовская улица, 12",Skcars,1.0,Детейлинг;Студия автотюнинга;Химчистка,55.572322,37.5640913,success
"Москва, Куликовская улица, 1Б",Детская городская поликлиника № 118,4.111111111111111,Детская поликлиника,55.5716613,37.5655124,success
"Москва, Куликовская улица, 1Г","ГБОУ школа № 2114, корпус Светлячок",5.0,"Детский сад, ясли",55.5714104,37.5667571,success
"Москва, Куликовская улица, 20, стр. 1",Колесо.ру,5.0,"Шины и диски;Шиномонтаж;Автосервис, автотехцентр",,,not_found
"Москва, Куликовская улица, 22",Mr. Profipol,5.0,Напольные покрытия;Ламинат;Керамическая плитка,55.5671445,37.5600685,success
"Москва, Куликовская улица, 22",Exist.ru,5.0,Магазин автозапчастей и автотоваров,55.5671445,37.5600685,success
"Москва, Куликовская улица, 22",Battery,5.0,Аккумуляторы и зарядные устройства,55.5671445,37.5600685,success
"Москва, Куликовская улица, 22",CDEK,5.0,Курьерские услуги;Грузовые авиаперевозки;Автомобильные грузоперевозки,55.5671445,37.5600685,success
"Москва, Куликовская улица, 5",Hatimaki,5.0,Кафе;Пиццерия;Суши-бар,55.5701414,37.564451,success
"Москва, Куликовская улица, 5",ТехТранс,5.0,Пункт техосмотра;Страхование автомобилей;Страховой брокер,55.5701414,37.564451,success
"Москва, Куликовская улица, 6",Кофе Парк,5.0,Кофейня,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Шемоди,5.0,"Ресторан;Бар, паб;Кафе",55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Студия Мебель&Кухни,5.0,Мебель для кухни;Шкафы-купе;Мебель на заказ;Магазин мебели,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Отделкино City,5.0,Керамическая плитка;Ламинат;Облицовочные материалы;Строительный магазин,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Моремания,4.583333333333333,Кафе;Ресторан,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Мистер Вафель,5.0,Кофейня;Кондитерская,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Комус,5.0,Магазин канцтоваров;Расходные материалы для оргтехники;Магазин хозтоваров и бытовой химии,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Детский мир,5.0,Детский магазин;Детские игрушки и игры;Магазин детской одежды,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Да!,3.0,Продуктовый гипермаркет,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Tikkurila,5.0,Лакокрасочные материалы;Строительный инструмент;Декоративные покрытия,55.5740998,37.5652396,success
"Москва, Куликовская улица, 6",Sweet Baby Swim,1.0,Игровая комната;Клуб для детей и подростков;Бассейн,55.5740998,37.5652396,success
"Москва, Куликовская улица, 7",Кабинет ветеринарной хирургии Борзенко Е. В.,5.0,Ветеринарная клиника,55.5683341,37.5624657,success
"Москва, Куликовская улица, 7",Стоматологический центр Бутово,4.0,Стоматологическая клиника,55.5683341,37.5624657,success
"Москва, Куликовская улица, 9",Школа единоборств Бутово Файт,5.0,"Спортивный комплекс;Спортивный клуб, секция;Спортивное объединение",55.5674175,37.5620778,success
"Москва, Куликовская улица, вл2с1",Радуга,5.0,АЗС,55.5738839,37.5659882,success
"Москва, Куликовская улица, вл4",Доминика Тур СВК,5.0,Автомойка;Шиномонтаж;Химчистка,55.5738839,37.5659882,success
"Москва, Кунцевская улица, 1",Дизайн значков,5.0,Рекламная продукция;Полиграфические услуги;Промышленный дизайн,55.7300154,37.422857,success
"Москва, Кунцевская улица, 10",Надежда,2.0,Салон красоты;Парикмахерская;Косметология,55.7315639,37.4124862,success
"Москва, Кунцевская улица, 13/6",Гастроном,5.0,Продуктовый рынок,55.7301489,37.4125782,success
"Москва, Кунцевская улица, 13/6",Три Финика,4.75,Кафе;Пекарня,55.7301489,37.4125782,success
"Москва, Кунцевская улица, 13А",Да!,4.0,Супермаркет;Магазин продуктов,55.730642,37.4171293,success
"Москва, Кунцевская улица, 15",Хмель&Солод,5.0,"Магазин пива;Бар, паб;Спортбар",55.7304449,37.4158604,success
"Москва, Кунцевская улица, 4, корп. 1",Ателье Анна Яношевна,5.0,Ателье по пошиву одежды;Ремонт одежды,,,not_found
"Москва, Кунцевская улица, 4, корп. 1",Журавина,5.0,Салон красоты;Парикмахерская;Косметология;Ногтевая студия;Эпиляция,,,not_found
"Москва, Кунцевская улица, 4, корп. 1",Swiss Tek Dental,1.0,Стоматологическая клиника,,,not_found
"Москва, Кунцевская улица, 5",Korean Chick,5.0,Доставка еды и обедов;Кафе;Ресторан,55.7298198,37.4219243,success
"Москва, Кунцевская улица, 6",Ozon,3.0,Пункт выдачи,55.7316528,37.4175529,success
"Москва, Кунцевская улица, 6",Беркут,5.0,"Спортивный клуб, секция",55.7316528,37.4175529,success
"Москва, Кунцевская улица, 6",Домино'с Пицца,5.0,Пиццерия;Кофейня;Доставка еды и обедов,55.7316528,37.4175529,success
"Москва, Кунцевская улица, 8, корп. 1",Аптека Сага-фарм,3.0,Аптека,,,not_found
"Москва, Кунцевское кладбище",Герой Советского Союза Чечнева Марина Павловна 1922-1984,5.0,Могилы известных людей,55.7074716,37.4167365,success
"Москва, Курганская улица, 3",Тасос,3.0,Гостиница,55.8291276,37.8087438,success
"Москва, Курганская улица, 3",ГАМма,5.0,Ногтевая студия;Салон бровей и ресниц,55.8291276,37.8087438,success
"Москва, Курганская улица, 37",Мослом,1.0,Скупка металлолома,55.8296928,37.8141167,success
"Москва, Курганская улица, 4А",Берёзки,4.666666666666667,Пиццерия;Суши-бар;Банкетный зал,55.8294141,37.8159456,success
"Москва, Курганская улица, 5",Подстанция скорой медицинской помощи № 53,5.0,Скорая медицинская помощь,55.8295477,37.8109852,success
"Москва, Курганская улица, 6",Оберег,4.5,Ветеринарная клиника;Ветеринарная аптека,55.8294659,37.818266,success
"Москва, Курганская улица, 6",Пятёрочка,4.0,Супермаркет,55.8294659,37.818266,success
"Москва, Курганская улица, 8к1",Открытый Каток,5.0,Каток,55.8296928,37.8141167,success
"Москва, Курганская улица, 9А",Кафе Берёзка,4.416666666666667,Кафе,55.8301537,37.8112953,success
"Москва, Куркинское шоссе, 13",Роснефть,2.0,АЗС,55.8838756,37.4092055,success
"Москва, Куркинское шоссе, 13к2с1",Servishimki,5.0,"Автосервис, автотехцентр;Шиномонтаж;Студия автотюнинга",55.8862344,37.3873915,success
"Москва, Куркинское шоссе, 17к1",Ригла,5.0,Аптека,55.8850599,37.3960634,success
"Москва, Куркинское шоссе, 30",Свобода Движения,4.2,"Медцентр, клиника;Диагностический центр;Остеопатия",55.8855898,37.4041174,success
"Москва, Куркинское шоссе, 30",Кентавр,4.75,Ветеринарная клиника;Зоомагазин;Гостиница для животных;Ветеринарная аптека;Ветеринарная лаборатория,55.8855898,37.4041174,success
"Москва, Куркинское шоссе, 30, корп. 1",Прогимназия Белоснежка,5.0,"Детский сад, ясли",,,not_found
"Москва, Куркинское шоссе, 38",Студия пилатеса,5.0,Оздоровительный центр;Фитнес-клуб,55.8860945,37.4004202,success
"Москва, Куркинское шоссе, 38, корп. 1",Ютэкс-Телеком,3.5,Интернет-провайдер;Телекоммуникационная компания;Городская телефонная сеть,,,not_found
"Москва, Куркинское шоссе, 42, корп. 3",Белоснежка,5.0,"Начальная школа;Частная школа;Детский сад, ясли",,,not_found
"Москва, Куркинское шоссе, вл15",Акппхелп,3.6666666666666665,"Ремонт АКПП;Автосервис, автотехцентр",55.8862344,37.3873915,success
"Москва, Куркинское шоссе, вл25А",ГБУ Московская горнолыжная академия,5.0,Горнолыжный комплекс,,,not_found
"Москва, Курьяновская набережная, 1",Московская Картонная фабрика,5.0,Тара и упаковочные материалы,55.650475,37.6833579,success
"Москва, Курьяновская набережная, 1",Экспресс Мастер,3.0,Экспедирование грузов;Железнодорожные грузоперевозки;Автомобильные грузоперевозки,55.650475,37.6833579,success
"Москва, Курьяновская набережная, 37",Школа мотокросса Владимира Ярыгина,5.0,"Мотошкола;Спортивный клуб, секция;Мотодром",55.6502773,37.6853712,success
"Москва, Курьяновская набережная, 6, стр. 2",Borsone,5.0,Магазин сумок и чемоданов,,,not_found
"Москва, Кусковская улица, 1",Натяжные потолки,5.0,Потолочные системы,55.7377179,37.7749634,success
"Москва, Кусковская улица, 17",Vozduhan,5.0,Товары для праздника;Организация и проведение детских праздников;Организация мероприятий,55.7394853,37.7774869,success
"Москва, Кусковская улица, 18",Motor Academy,5.0,"Автосервис, автотехцентр",55.739351,37.7862089,success
"Москва, Кусковская улица, 1А",Перовское подразделение Московского учебного центра профессиональных квалификаций РЖД,5.0,Учебный центр,55.7385417,37.7642711,success
"Москва, Кусковская улица, 1Ас4",Клинический медицинский центр Московского государственного медико-стоматологического университета имени А.И. Евдокимова,5.0,Больница для взрослых,55.7384144,37.7756149,success
"Москва, Кусковская улица, 20А",Чек Хаус,5.0,Строительная экспертиза и технадзор,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Хоккейка,5.0,Спортивный инвентарь и оборудование,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Хинкали-Gали!,4.6,Кафе,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Артэ,1.0,Багетные изделия;Художественный салон;Художественная мастерская,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",АМА-центр,5.0,Автоателье;Студия автотюнинга,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Supportshop.ru,5.0,"Товары для инвалидов, средства реабилитации;Медицинское оборудование, медтехника",55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Clima-Vent.com,5.0,Кондиционеры;Установка кондиционеров,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",Bumerovod,5.0,"Автосервис, автотехцентр;Шиномонтаж;Студия автотюнинга",55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А",АйЗамок,5.0,Замки и запорные устройства,55.7408165,37.7850887,success
"Москва, Кусковская улица, 20А, корп. В",Да!,5.0,Супермаркет;Магазин продуктов,,,not_found
"Москва, Кусковская улица, 20А, корп. В",ЭлектроКомплект-Сервис,5.0,Электротехническая продукция;Светотехника;Кабель и провод,,,not_found
"Москва, Кусковская улица, 20А, корп. Г",Пежо Ситроен,5.0,"Автосервис, автотехцентр;Автоателье;Автоклуб, мотоклуб",,,not_found
"Москва, Кусковская улица, 20А, корп. Г",Пpoмoyшeн Гpyпп,5.0,Интернет-маркетинг;Маркетинговые услуги;Рекламное агентство,,,not_found
"Москва, Кусковская улица, 20А, корп. Г",Евро-Глобус,5.0,"Автосервис, автотехцентр;Магазин автозапчастей и автотоваров;Автосигнализация",,,not_found
"Москва, Кусковская улица, 20А, корп. Г",Дом быта,5.0,Бытовые услуги;Металлоремонт;Ремонт обуви;Ремонт одежды,,,not_found
"Москва, Кусковская улица, 20АкВ",ProСТО № 1,5.0,"Автосервис, автотехцентр;Магазин автозапчастей и автотоваров",,,not_found
"Москва, Кусковская улица, 21, корп. 1",Магнит,4.0,Магазин продуктов;Магазин хозтоваров и бытовой химии;Супермаркет,,,not_found
"Москва, Кусковская улица, 37/60",Чижик,5.0,Супермаркет;Магазин продуктов,55.7433128,37.7886037,success
"Москва, Кусковская улица, 47",АндерСон,4.5,Кафе;Кондитерская;Организация и проведение детских праздников,55.744389,37.7944799,success
"Москва, Кусковский лесопарк",Смотровая площадка,5.0,Смотровая площадка,,,not_found
"Москва, Кусковский лесопарк",Памп-трек,5.0,Спортплощадка,,,not_found
"Москва, Кусковский лесопарк",Музей-заповедник Кусково,4.884615384615385,Музей;Парк культуры и отдыха;Заповедник,,,not_found
"Москва, Кусковский лесопарк",Место для пикника в лесопарке Кусково,5.0,Место для пикника,,,not_found
"Москва, Кусковский лесопарк",Место для пикника,4.0,Место для пикника,,,not_found
"Москва, Кусковский лесопарк","Лесопарк Кусково, Природный комплекс № 80",5.0,Лесопарк,,,not_found
"Москва, Кусковский лесопарк",Кусковский лесопарк,4.694444444444445,Парк культуры и отдыха,,,not_found
"Москва, Кусковский лесопарк",Детские игровые залы и площадки,5.0,Детская площадка,,,not_found
"Москва, Кустанайская улица, 10, корп. 3",Пекарня,5.0,Пекарня,,,not_found
"Москва, Кустанайская улица, 10А",Wildberries,4.0,Пункт выдачи,55.6189396,37.7533679,success
"Москва, Кустанайская улица, 10А",Винлаб,5.0,Магазин алкогольных напитков;Магазин продуктов,55.6189396,37.7533679,success
"Москва, Кустанайская улица, 10А",Добрынинский,5.0,Магазин продуктов;Пекарня;Кондитерская;Кофейня;Кофе с собой,55.6189396,37.7533679,success
"Москва, Кустанайская улица, 10А",Цветочная база,5.0,Магазин цветов,55.6189396,37.7533679,success
"Москва, Кустанайская улица, 14к2",Школа № 2116 Зябликово ДО 9 Родничок,5.0,"Детский сад, ясли",55.6162147,37.7505983,success
"Москва, Кустанайская улица, 4к1",Парикмахерская,5.0,Парикмахерская,55.6201904,37.7515769,success
